20 50 200
541.304 488.715 472.754 208.505 481.667 325.463 498.573 93.394 294.639 478.489 356.083 334.272 233.076 436.685 571.315 531.088 562.369 90.414 451.434 475.591 
165.120 67.118 272.906 169.161 154.117 241.985 259.244 104.417 216.192 29.672 49.998 232.445 132.562 171.215 254.834 249.405 283.551 282.750 42.930 240.582 77.109 244.839 200.848 185.023 106.761 253.042 51.687 298.471 213.990 21.023 39.368 52.817 23.010 147.197 259.060 272.521 95.575 49.232 306.135 148.790 32.864 176.406 203.386 103.802 43.803 142.400 214.066 91.911 36.628 213.863 
13.098 15.348 6.795 21.247 30.708 34.982 9.420 20.081 5.192 29.541 31.292 17.719 6.525 23.779 7.950 20.224 13.640 5.862 5.939 30.129 33.477 8.551 34.497 14.424 29.151 21.100 9.608 23.217 13.556 33.669 31.309 21.338 25.112 26.478 17.036 8.907 19.423 12.735 6.612 5.255 5.618 34.455 20.593 31.801 29.833 20.715 16.907 18.142 24.324 27.414 5.906 31.695 16.267 11.814 31.511 28.221 11.679 33.206 18.643 20.182 8.898 27.575 16.674 14.624 30.576 21.606 22.808 21.491 23.447 12.949 24.116 26.023 24.026 19.593 14.807 25.078 14.791 33.247 14.018 24.466 16.597 8.248 14.364 23.401 29.347 10.688 28.541 23.178 34.630 11.295 11.170 5.104 10.225 9.601 13.157 28.623 21.789 25.348 13.943 14.119 31.757 23.187 31.456 8.185 33.512 17.981 11.398 30.085 14.017 21.397 6.054 25.269 16.595 9.469 9.143 33.281 21.757 22.661 8.180 30.110 28.786 18.047 10.547 20.559 11.157 26.990 5.318 10.100 19.387 17.397 21.845 34.790 17.558 26.208 29.940 15.137 9.586 21.006 9.799 17.442 13.991 24.842 10.475 12.597 34.986 21.322 29.501 21.025 8.361 31.723 25.731 34.067 32.829 21.873 30.422 14.620 25.754 14.562 30.343 34.099 32.153 12.260 9.415 31.461 28.781 11.060 19.868 7.891 5.021 12.335 7.147 31.274 16.453 18.011 29.675 12.992 14.523 15.888 26.558 22.020 9.181 34.388 33.392 34.678 29.836 10.588 6.864 6.732 5.003 16.585 33.063 22.525 34.610 12.779 34.549 19.955 7.217 14.862 9.852 13.218 
1022.856 703.748 1292.296 1048.687 1022.693 1194.594 1250.823 881.517 1146.569 475.241 610.190 1211.135 895.725 1005.720 1278.032 1221.585 1369.345 1390.656 528.220 1212.843 751.120 1202.340 1105.995 1076.922 760.251 1168.163 572.548 1385.229 1210.413 358.565 497.877 595.458 415.586 972.994 1353.404 1292.049 843.888 554.611 1292.575 947.625 466.221 975.982 1117.402 832.323 557.076 976.473 1150.304 801.622 546.278 1090.523 
2.200 8.740 3.972 3.222 0.105 7.749 3.393 5.312 7.159 3.264 7.513 5.988 4.308 5.787 4.609 6.386 7.762 7.950 1.318 6.252 8.096 7.027 8.046 1.474 7.481 1.221 6.730 6.391 6.325 5.373 4.992 4.426 6.576 0.431 7.005 0.960 10.187 4.961 8.013 6.564 6.804 9.257 5.685 8.844 6.296 4.172 3.125 9.013 9.150 7.767 
3.529 6.765 3.967 3.354 5.352 3.770 1.919 5.132 1.886 5.529 2.638 4.820 5.300 1.524 4.590 1.211 2.487 4.451 4.543 3.744 3.271 1.752 3.281 4.881 2.965 5.419 1.954 1.307 1.089 0.898 6.683 1.597 1.462 4.876 4.115 5.602 4.952 6.415 5.490 1.536 1.993 7.384 4.006 4.030 1.688 5.450 3.163 4.442 4.058 3.528 
5.938 6.866 6.097 5.704 7.880 3.202 4.455 6.531 0.904 7.617 1.489 6.292 7.083 2.533 6.215 1.484 0.659 4.068 6.989 4.444 2.354 0.989 1.901 7.290 2.728 7.943 2.166 1.816 1.505 2.780 8.428 3.860 1.379 7.397 4.370 8.070 2.676 8.128 5.533 1.485 1.665 7.435 5.088 2.266 2.068 7.288 5.554 2.911 1.815 2.782 
6.170 1.182 9.838 8.864 8.122 4.258 7.007 2.707 7.594 5.054 5.850 11.337 3.822 5.379 3.418 6.473 7.874 3.474 6.715 3.068 9.461 7.524 5.671 6.565 9.487 9.059 8.508 7.770 6.638 7.686 4.001 7.945 6.332 7.714 2.948 7.393 9.693 3.778 1.971 6.153 5.739 1.394 2.887 5.963 5.547 4.032 8.602 5.460 6.876 4.680 
4.180 5.209 5.684 4.977 6.354 2.008 3.229 4.368 2.192 5.543 1.251 6.566 4.929 0.492 4.050 1.043 2.574 2.713 5.246 2.402 4.049 2.108 1.775 5.478 4.062 6.675 3.103 2.376 1.215 2.596 6.263 3.333 0.916 5.846 2.548 6.337 4.837 5.961 3.887 0.747 0.580 5.819 2.954 2.574 0.117 5.142 4.757 2.836 2.925 1.785 
5.587 1.169 9.062 8.110 7.675 3.280 6.217 2.401 6.600 4.849 4.851 10.482 3.611 4.415 2.993 5.488 6.874 2.528 6.253 2.117 8.466 6.531 4.687 6.161 8.506 8.539 7.533 6.797 5.656 6.757 4.134 7.078 5.341 7.233 1.948 7.039 8.708 3.862 1.115 5.162 4.741 1.721 2.091 5.013 4.561 3.855 7.849 4.543 5.916 3.698 
0.852 6.914 4.622 3.649 1.929 6.144 2.762 3.508 6.247 1.800 6.174 6.583 2.592 4.438 2.791 5.274 6.838 6.251 0.510 4.505 7.529 6.114 6.636 0.555 7.041 2.871 6.139 5.635 5.261 4.746 3.535 4.067 5.413 1.508 5.263 1.464 9.313 3.427 6.210 5.360 5.491 7.434 3.887 7.419 4.969 2.506 3.441 7.499 7.850 6.219 
6.016 3.584 8.122 7.379 8.304 0.475 5.543 4.599 4.004 6.601 1.980 8.977 5.608 2.796 4.686 3.247 4.061 0.810 7.015 2.335 5.759 3.987 1.537 7.135 6.024 8.814 5.213 4.562 3.441 5.006 6.686 5.779 2.999 7.795 1.722 8.057 5.481 6.373 2.328 2.840 2.311 4.106 3.170 1.681 2.516 5.867 7.147 1.233 2.600 0.702 
5.224 3.948 7.254 6.506 7.501 0.415 4.673 4.219 3.363 6.009 1.432 8.152 5.111 1.923 4.178 2.471 3.523 1.198 6.246 1.901 5.190 3.326 1.276 6.392 5.372 7.974 4.502 3.817 2.664 4.179 6.290 4.918 2.241 6.990 1.540 7.305 5.273 5.976 2.613 2.070 1.549 4.524 2.722 1.818 1.672 5.361 6.274 1.685 2.604 0.396 
2.430 6.209 3.997 3.158 4.448 3.785 1.287 4.111 2.997 4.351 3.163 5.289 4.162 1.508 3.509 2.035 3.582 4.285 3.480 3.139 4.446 2.865 3.737 3.785 4.103 4.708 3.108 2.485 2.007 1.845 5.540 1.886 2.206 3.949 3.684 4.563 6.057 5.282 5.030 2.186 2.450 6.825 3.181 4.534 1.966 4.299 2.915 4.801 4.775 3.668 
5.475 5.369 6.634 6.035 7.635 1.707 4.416 5.326 2.053 6.757 0.048 7.224 6.042 1.786 5.127 1.516 2.120 2.573 6.541 3.100 3.811 2.046 0.606 6.771 4.070 7.912 3.295 2.694 1.690 3.328 7.325 4.267 1.247 7.129 2.919 7.633 3.913 7.015 4.038 1.149 0.760 5.938 3.831 1.352 1.265 6.271 5.836 1.784 1.636 1.293 
