500 200 
90 87 79 99 63 92 94 62 62 61 84 65 51 77 89 58 75 85 73 70 83 92 58 56 66 82 65 63 59 84 84 96 69 80 74 60 74 62 73 77 62 50 57 80 91 97 95 63 75 57 60 57 77 83 78 59 88 75 88 58 95 62 82 82 68 77 82 79 52 57 58 81 78 83 79 81 80 76 52 64 75 86 58 67 95 96 97 82 54 60 91 71 56 86 89 72 71 82 78 89 51 86 59 91 60 88 84 76 89 65 73 65 55 90 74 80 55 92 77 87 96 89 74 74 79 66 76 81 79 86 95 75 89 66 68 97 84 53 54 58 70 92 80 72 62 56 70 86 51 92 94 90 81 87 79 88 86 67 79 58 67 55 68 51 96 98 98 95 70 92 68 82 84 86 55 55 88 89 60 89 72 93 84 99 56 70 80 90 93 72 55 96 93 53 79 92 56 76 50 83 
88 22 44 66 44 88 44 33 77 44 66 22 110 66 33 88 22 66 22 99 77 66 33 33 55 55 77 110 77 44 110 66 55 44 110 110 55 55 99 88 110 99 88 44 11 11 66 22 110 99 88 66 11 33 33 66 22 33 66 55 55 110 110 44 44 44 11 11 44 88 99 110 33 44 77 44 44 11 110 77 77 22 55 99 66 77 88 88 22 99 77 110 55 110 44 66 22 44 66 77 33 55 44 11 88 22 33 33 44 22 44 55 110 99 110 33 66 11 99 33 110 44 44 11 11 77 44 11 66 77 55 66 11 33 55 11 33 44 55 88 44 33 22 110 33 55 99 77 88 55 55 66 22 110 11 77 44 66 88 88 66 77 33 66 88 55 22 11 110 33 66 99 66 88 99 110 110 44 77 77 66 22 22 33 110 44 88 11 22 77 55 33 22 11 55 11 110 22 44 55 77 33 11 11 44 88 99 99 66 99 77 88 22 99 88 22 55 33 44 11 33 11 77 11 110 99 77 55 88 55 66 110 77 44 66 110 99 22 22 44 44 77 22 33 11 33 11 88 22 99 99 33 33 44 99 11 33 44 44 44 11 77 33 55 99 77 88 110 66 22 66 22 22 55 110 55 99 33 88 55 77 110 66 88 66 55 110 44 33 110 110 22 22 44 33 22 77 44 44 33 44 88 44 44 66 110 22 22 44 77 11 110 55 88 99 66 44 110 77 110 44 88 110 44 88 22 33 110 110 44 44 33 88 77 110 88 77 99 22 22 88 22 88 99 77 22 44 110 55 44 55 99 11 55 110 44 99 66 33 99 66 77 55 44 44 66 22 110 22 11 55 55 44 110 11 88 66 66 44 55 22 110 33 11 44 77 11 110 11 99 66 33 55 11 22 110 33 55 77 22 44 88 11 77 11 44 77 88 88 44 44 66 110 55 66 88 77 88 44 22 110 66 33 22 99 110 44 22 11 77 22 11 88 88 110 55 66 66 33 55 99 55 22 44 55 33 110 55 55 11 99 33 11 33 99 77 55 11 110 99 66 88 88 55 66 66 22 66 77 55 88 55 77 55 66 66 44 88 99 99 55 55 33 11 22 44 110 22 11 88 11 77 55 44 11 55 55 99 77 11 
45950 37001 36896 27216 11228 31351 48656 37272 32352 43347 27805 27993 48711 31276 16606 45191 39029 36165 15695 19068 35356 41775 30233 19445 42833 49168 38163 29663 31587 16591 31012 32029 34645 32271 40561 13843 35568 45446 11114 13337 15987 21825 16798 17205 42257 45543 41828 47043 47436 28822 42169 25367 16728 36682 38876 14259 25973 14713 15064 18429 32039 47428 18190 38003 25371 25705 22359 19347 42127 47650 33945 17772 41982 35861 29203 10099 33495 15396 49070 39900 36544 46929 10334 16321 15938 45627 20249 17283 34892 25366 36908 21063 32787 36893 26209 34839 48037 20355 48043 13077 30001 42508 43052 11532 12349 48492 39266 43205 14189 20148 24151 24719 22550 20012 42746 38952 47017 43554 22064 17637 39377 29131 43267 35040 19886 31263 33761 32289 26921 24155 41109 33124 15479 44868 22807 39478 30716 47253 23760 12613 41331 25849 20102 43272 21134 20208 13173 15596 28173 38286 44046 44590 26361 42596 13769 35363 21761 46692 11346 33983 29665 25351 12689 42011 31810 36578 21982 47444 25128 49738 12030 16940 45949 16352 21650 40872 35959 30687 41705 49458 37543 41020 38986 39100 25086 19691 19697 32282 32433 25559 36440 43764 20568 46024 18373 11327 34302 45356 19018 14198 37421 32624 48282 30386 39622 22426 23985 22514 30742 47608 46890 23933 26155 44710 32038 17426 24121 19195 19433 44877 32232 12161 29646 49480 15522 10561 40397 21904 22443 30501 30062 38256 25086 34045 24923 23197 34241 18467 16379 15181 18310 49687 19409 37226 45436 41017 22197 24996 34727 25528 30729 34833 26776 42141 27879 48131 27818 17430 41079 39336 39345 28740 18078 42886 32504 21507 48781 36316 15402 48361 38678 29393 24043 29753 26681 22857 36537 25537 45624 19086 14288 43651 21038 48526 18529 48257 21517 42680 24814 49343 44182 20713 14438 36289 37437 35000 20054 41914 19102 14607 44877 24305 14461 40976 26007 25783 33174 36233 15040 23036 21881 27375 24890 20582 38119 15501 29287 35082 33831 40225 40791 40604 28799 26813 32874 33056 41540 48897 11765 36412 29261 30658 40950 25388 20595 29419 24498 47145 34395 14850 43482 38404 26529 28361 24709 31612 44633 47563 41612 21083 41159 40712 22722 44692 38134 43323 29634 12264 27234 29796 28987 38178 22938 17843 29166 20094 43330 26477 41814 44590 13113 30904 33268 45949 17097 30098 32459 37517 28011 44690 42184 13854 48554 47316 26360 44242 10330 24788 27918 38066 15156 15330 37200 19145 47085 22774 38100 43831 14560 41347 43482 39157 48268 12272 43858 40294 47031 13362 25665 43142 38279 37421 11221 39821 40386 25964 25718 23295 42656 11255 13741 29345 17852 33126 14681 23348 10788 36577 30210 39181 10809 18489 47239 37070 19109 11244 13620 34958 43236 36429 29784 10535 25843 13071 21497 28687 45186 25709 28250 37020 14424 16041 31928 17614 43408 42867 20809 24422 27711 17329 13796 23697 34243 47689 37112 44179 21113 13481 44909 44473 17624 22401 36653 14291 23829 23686 39209 35591 23677 40281 19855 10045 46151 43857 19596 16965 44620 14338 48786 24734 29971 36981 47508 12742 45851 37749 29770 27376 42455 42003 
2 2 2 1 2 1 3 4 1 4 3 4 1 1 4 3 3 3 3 1 4 1 4 4 3 1 2 1 3 4 2 2 4 4 2 4 2 4 1 1 4 2 1 4 3 4 2 3 3 1 1 3 3 3 2 3 1 3 4 1 1 2 3 4 3 1 3 1 4 1 4 2 2 2 4 2 2 4 3 3 3 3 3 2 1 1 2 2 2 2 4 3 2 2 3 3 1 2 2 4 1 1 1 2 2 2 3 3 1 1 4 1 2 4 4 4 2 2 4 3 3 3 3 4 4 2 1 1 3 3 3 1 1 1 2 3 1 2 1 3 4 3 1 3 2 1 3 2 1 3 2 1 2 1 4 1 2 2 2 4 1 3 1 3 1 3 4 3 2 2 3 3 3 4 2 4 1 4 4 1 2 4 4 1 2 1 4 3 3 1 1 2 3 1 3 1 2 2 1 4 
3 2 4 2 3 2 3 2 3 1 1 2 4 3 3 3 4 3 1 1 4 4 2 1 4 2 3 1 2 4 4 2 1 2 3 2 2 1 3 3 3 1 1 3 2 4 3 1 2 4 2 4 2 2 2 4 3 2 2 1 3 2 4 1 4 2 3 1 3 4 4 4 3 4 4 2 3 4 1 1 4 3 4 4 1 1 1 4 2 2 3 2 3 4 4 3 2 4 2 4 4 2 4 4 2 4 4 2 2 1 1 1 1 1 2 3 1 1 3 1 1 4 1 4 4 4 2 3 1 2 4 2 1 4 3 1 3 2 3 2 3 3 1 1 4 3 3 4 4 1 2 2 4 4 1 4 3 2 3 1 1 2 3 4 3 1 1 3 1 1 3 2 1 1 2 2 1 4 1 1 1 2 1 2 1 3 3 3 3 1 3 1 4 1 3 1 4 3 3 1 
3 3 1 3 1 2 3 4 2 1 2 1 1 4 4 1 1 1 4 3 4 4 1 1 3 1 1 2 3 3 2 2 3 1 3 1 1 2 3 3 1 1 3 4 1 4 4 1 1 2 3 4 3 3 2 4 1 1 3 3 1 2 3 4 3 2 1 3 3 3 1 1 3 4 4 2 3 3 4 4 1 2 3 4 1 1 1 3 2 3 3 2 2 4 1 3 2 4 2 3 1 1 2 4 3 2 1 1 3 2 1 3 1 4 3 3 2 3 2 1 2 4 4 2 4 3 4 2 2 3 3 3 3 3 3 1 4 4 4 1 1 3 3 1 4 1 4 3 3 3 4 2 1 4 1 4 2 2 4 2 4 4 1 4 3 3 3 4 2 2 1 4 1 3 4 2 4 1 1 4 3 3 2 3 3 4 4 2 4 4 3 3 3 4 4 4 3 3 4 3 
4 1 3 1 1 3 1 3 4 1 1 1 2 2 3 1 3 2 1 2 4 1 4 4 3 1 3 1 4 3 4 1 1 3 1 4 1 2 1 1 3 1 2 4 1 1 2 1 4 2 4 2 4 4 2 2 3 4 1 1 1 4 1 3 4 4 4 3 4 3 2 4 1 3 4 1 3 4 1 4 3 2 1 4 1 4 1 1 1 1 4 1 2 3 4 1 2 1 4 1 1 4 1 3 1 4 3 4 2 2 3 4 2 1 3 3 3 2 1 1 3 1 4 4 4 3 2 1 1 3 4 2 3 3 2 1 1 4 3 2 3 4 3 3 2 3 1 1 4 1 3 2 3 3 1 4 2 1 2 2 1 3 2 4 4 1 3 4 3 1 4 4 4 4 4 4 3 2 3 3 1 4 1 4 3 2 4 1 1 1 4 4 2 3 1 3 1 3 3 2 
3 4 2 3 1 1 1 4 4 3 3 1 2 3 2 1 3 2 2 1 3 3 1 1 2 4 2 1 3 3 3 2 3 3 1 3 1 1 4 4 4 3 4 3 1 3 2 4 4 2 3 2 4 3 2 3 1 3 2 3 2 4 3 1 3 4 1 2 1 1 1 4 1 1 3 3 2 1 1 2 4 1 1 2 4 3 4 3 4 3 3 3 3 3 2 2 3 1 1 1 1 3 1 2 1 2 4 3 2 1 2 1 2 2 3 1 1 3 1 1 2 3 3 3 2 3 3 1 2 1 1 1 4 4 2 1 3 3 2 2 3 1 4 1 1 2 3 1 1 1 3 3 3 2 1 2 4 4 4 3 4 2 3 2 1 1 4 4 3 3 1 4 1 4 3 2 2 2 3 2 2 2 2 1 1 4 3 2 1 2 4 4 1 1 1 3 4 1 4 4 
1 2 4 1 2 4 1 3 1 3 2 4 4 1 1 4 1 1 4 4 2 1 1 4 3 4 1 4 3 4 4 2 2 4 4 1 4 1 1 3 4 3 2 4 3 3 4 2 4 1 2 4 2 2 3 3 4 2 2 2 3 2 4 1 3 2 1 3 1 1 2 1 1 4 3 2 1 1 1 4 2 3 4 3 4 1 1 3 4 1 2 4 3 1 3 3 1 3 2 4 3 4 4 2 2 3 4 3 4 4 4 4 4 2 4 4 4 3 3 2 3 2 1 2 1 3 1 1 1 3 1 1 2 3 2 1 3 2 1 3 1 2 4 4 2 1 4 2 4 2 2 2 4 2 3 2 3 1 3 4 1 1 3 4 2 3 1 3 4 2 4 1 2 2 1 1 3 2 3 2 3 3 1 2 3 1 3 4 3 3 2 4 4 1 2 4 1 1 3 2 
3 3 1 4 4 1 3 1 4 2 2 1 2 4 2 2 4 2 1 3 4 4 3 4 4 2 2 3 1 3 1 2 2 4 1 3 3 3 1 1 2 1 4 1 3 1 3 3 3 1 3 2 2 3 1 1 1 2 2 2 2 3 4 4 3 4 4 2 3 4 3 1 4 3 2 2 3 2 3 2 3 1 1 1 3 1 2 4 3 4 3 2 4 4 4 2 4 4 2 4 2 1 4 1 3 3 4 3 3 3 2 2 2 4 4 4 1 2 1 3 1 3 4 1 3 4 2 1 3 4 2 4 2 2 2 4 1 2 4 2 1 3 3 2 3 4 3 3 2 2 4 4 1 1 3 2 2 4 3 4 2 1 2 4 3 2 3 1 4 4 2 3 4 3 3 2 3 1 3 1 2 4 2 3 3 1 3 2 3 3 3 1 2 1 2 1 1 2 3 1 
