400 200 
92 85 72 87 72 51 96 63 55 68 68 74 54 60 64 64 92 83 62 57 69 95 97 74 79 50 79 96 68 89 83 68 89 66 91 62 53 72 62 57 85 64 92 76 85 61 52 82 97 86 72 62 54 87 76 90 68 68 90 60 60 60 51 66 85 98 71 66 91 88 50 89 79 71 95 69 85 84 62 52 63 66 73 92 91 73 74 71 64 54 59 53 53 50 62 76 98 77 96 54 99 57 94 83 71 97 80 82 80 80 93 74 91 56 62 77 74 96 89 61 81 52 59 51 52 91 99 72 96 53 64 90 62 99 83 67 87 69 67 67 50 74 99 68 63 64 88 51 58 78 69 63 78 99 94 97 51 63 75 60 67 80 81 58 60 89 62 70 67 83 75 72 56 52 74 91 77 89 83 85 66 79 91 79 93 72 95 64 62 96 65 85 52 90 79 68 79 65 75 61 
91 65 117 104 39 13 65 65 130 91 130 91 117 52 78 78 117 65 26 52 52 104 91 39 52 39 65 130 65 130 26 52 91 26 78 130 104 91 117 130 13 39 26 52 26 13 65 78 104 117 130 78 130 130 104 104 91 117 39 130 130 104 39 65 52 130 52 104 104 39 65 78 78 130 26 65 117 65 91 39 104 52 26 78 13 91 78 13 26 78 13 78 104 65 117 78 39 39 13 13 117 91 39 26 65 78 130 91 104 39 13 26 130 39 26 26 39 130 117 13 104 78 65 130 13 104 39 39 104 52 78 78 91 26 13 130 65 13 91 130 104 52 78 104 39 39 104 78 52 26 117 78 130 104 65 52 117 130 117 91 65 78 78 117 52 91 117 39 65 39 91 52 26 78 91 91 26 39 78 26 78 130 52 117 39 117 39 26 104 65 65 91 91 104 65 91 52 117 117 13 91 104 91 26 52 91 104 91 52 39 78 39 104 13 78 39 104 39 39 13 13 26 13 91 65 52 39 65 13 52 130 104 104 26 117 117 13 117 104 91 26 91 65 13 39 13 104 52 104 130 52 52 104 117 78 65 117 65 130 65 117 13 52 117 26 104 26 65 65 104 130 52 117 104 117 13 117 52 39 117 130 117 39 52 26 117 26 104 52 65 26 130 91 104 91 52 39 39 117 39 78 117 117 39 52 91 78 78 91 78 104 13 104 13 104 65 26 52 65 13 78 13 78 117 13 65 117 130 117 65 13 130 26 13 130 52 78 130 104 26 39 52 13 130 39 52 13 117 13 26 65 104 52 26 117 78 39 78 130 65 91 91 130 26 65 52 52 65 26 13 130 104 104 52 78 117 104 52 52 13 91 78 130 52 39 39 39 91 13 78 65 117 78 91 130 117 52 39 52 39 
17958 29383 27857 21578 15350 38133 16324 16658 16780 37233 33614 10844 49886 12726 13437 48692 46112 47564 11070 14725 28640 29927 22466 38132 32881 44622 23299 21437 38376 43930 19221 20863 47793 20153 44509 28311 18783 35754 10524 23640 18371 40193 32840 24037 42992 13997 39090 33605 30005 41130 39590 10123 47293 16577 39250 29942 49015 16097 46704 10986 37541 30156 25879 19126 25443 10032 17994 42121 28029 11075 32250 13457 39836 45189 29557 45678 17427 26178 46663 17808 36394 46966 33420 24581 14332 15108 18007 10746 14699 20390 20781 43649 11109 18324 43949 34940 32757 15690 23446 38177 39206 34141 47925 49198 18406 37132 13343 47645 13733 22982 25750 11836 36244 24777 12194 24689 15534 21274 34021 33652 28596 12089 47760 19724 11089 22889 42316 12112 27805 26120 22734 31752 47890 47880 15032 40081 49598 42177 32876 39973 31592 17602 26641 14847 41087 21660 39610 12071 28418 10479 12376 39286 31262 42142 22839 30296 20077 33160 41221 44870 46107 18401 11018 47134 33821 22786 29678 23393 46377 26774 20535 18224 39048 47665 19278 29983 37117 36836 11984 40086 22256 30967 49192 40148 35061 36917 36083 34746 10689 49981 15114 22416 13900 31395 35440 15106 38322 29724 29889 14443 22160 26712 10523 20529 34500 20269 36941 21800 49974 29376 38945 10627 14560 45280 23868 18410 24958 37083 33105 35823 12320 36726 41617 49047 30831 11271 46932 14630 15082 13555 36069 40948 48770 20600 27982 42275 18095 18877 44139 43308 30677 47608 31960 47120 29398 42655 43706 46442 19991 41996 44613 46622 10862 30139 32714 29569 46276 45353 23282 46515 12314 15941 37342 46544 41529 24874 26246 42712 20640 11242 27997 36683 31397 21758 30167 31725 48394 27776 28391 35066 39797 42065 41255 28268 19614 40503 15706 33924 10155 44031 13136 49171 16939 23985 10817 36695 18345 11869 45140 22045 24711 33223 30710 41295 29987 48557 30436 21220 26808 16932 18089 29473 39401 19600 46442 40545 33339 40317 39341 20222 38418 16762 27891 41539 34962 15999 12850 37689 48044 16432 18842 46389 35731 23979 45105 25356 33629 15904 26529 35544 13706 20053 40488 24993 32893 39062 44327 22109 48230 46172 12675 11076 25579 13149 34980 33697 17444 45406 21055 14013 20054 29801 31610 39251 35279 25890 46433 35427 15175 20704 19712 47832 33880 44889 32883 46374 13874 31793 26840 48894 39716 39569 41297 41081 27186 34990 43366 38523 43289 13971 40432 31855 42651 12277 33930 38856 36699 47182 43236 44034 
3 1 2 4 2 4 3 3 2 4 1 3 3 3 1 4 1 4 3 1 1 2 1 2 2 2 1 2 2 2 4 3 2 1 1 3 2 2 2 3 2 1 4 1 1 1 4 2 4 4 4 3 1 2 1 1 4 4 4 1 2 4 3 4 2 2 3 1 1 2 4 2 2 4 3 2 4 2 4 2 4 3 2 2 4 1 2 2 4 2 4 3 2 4 4 4 3 2 3 4 3 2 1 1 2 2 2 4 4 2 3 1 2 3 2 1 2 3 3 2 2 2 2 2 2 1 2 2 4 2 4 3 4 1 2 1 3 4 1 4 4 2 3 1 2 1 2 4 2 3 4 3 3 1 1 4 1 3 2 1 1 2 4 4 4 2 4 4 1 2 4 4 1 4 2 2 2 2 4 3 3 2 3 3 3 3 1 2 3 4 2 2 4 2 4 3 4 2 4 4 
4 1 3 4 1 1 4 4 2 1 1 1 1 3 1 2 1 4 2 2 3 2 1 1 1 2 2 3 2 2 1 1 3 4 1 4 4 4 3 4 3 4 2 3 1 2 3 3 2 2 1 4 3 3 2 1 4 2 2 1 3 4 4 3 4 2 2 4 3 2 4 2 4 2 1 4 1 2 1 1 1 3 3 2 2 1 1 1 2 3 2 4 2 2 4 3 2 4 4 2 3 4 1 3 4 1 3 3 2 4 2 4 1 3 1 2 1 3 1 2 2 1 1 2 2 3 2 4 3 3 1 2 4 4 4 1 3 3 1 4 2 2 3 4 4 3 1 4 1 2 4 3 3 1 3 1 4 2 4 4 4 2 1 2 4 1 3 2 4 1 2 4 1 2 1 1 2 4 3 1 3 2 3 3 1 3 1 3 2 3 2 4 3 1 1 1 2 1 1 4 
3 2 3 2 2 2 3 3 4 4 3 2 3 1 4 1 3 1 2 4 1 4 1 2 2 4 4 1 1 3 4 1 4 4 4 2 3 2 4 3 3 4 2 1 4 3 1 4 4 2 1 4 4 1 1 2 4 3 2 3 2 4 1 2 2 2 1 1 3 1 3 1 4 4 4 4 3 2 2 1 2 2 2 4 1 2 3 3 3 1 4 1 2 3 2 2 1 1 4 2 1 3 2 3 2 1 1 2 3 3 2 2 2 4 1 2 4 1 2 3 4 3 2 4 2 4 1 3 3 4 4 1 2 3 4 2 4 4 1 3 2 1 3 2 3 4 4 1 2 2 4 4 3 1 2 3 3 1 1 3 3 3 3 3 2 2 1 1 3 4 1 4 2 1 4 1 2 2 2 2 4 2 3 3 2 2 4 3 1 4 1 1 3 1 2 3 4 2 3 2 
4 4 2 4 4 4 1 4 2 1 3 2 2 3 1 4 3 3 2 1 4 1 4 4 1 2 4 4 2 1 4 4 4 4 2 3 2 4 3 4 3 4 2 3 1 1 2 2 4 4 3 3 2 3 1 1 1 3 4 3 3 2 2 4 4 3 4 2 2 4 2 3 3 2 1 4 1 4 4 4 4 4 2 3 1 2 3 2 4 1 2 2 1 4 3 2 1 3 1 1 2 4 4 2 4 4 3 3 3 2 4 1 4 4 1 3 3 3 4 2 1 3 2 4 1 1 2 4 3 2 2 1 3 1 4 2 4 2 2 4 2 3 1 2 2 4 1 2 4 4 2 4 1 4 4 2 2 3 2 3 4 1 4 4 4 4 4 3 3 3 4 1 3 1 4 3 1 1 4 4 3 2 2 4 2 4 2 2 3 1 4 2 1 2 3 1 3 2 2 1 
2 4 2 4 2 3 3 4 2 3 4 2 1 2 4 3 1 1 2 1 4 3 4 4 1 4 3 1 2 2 2 3 1 1 2 2 1 2 1 1 1 1 2 2 4 1 3 3 4 2 2 4 1 3 4 4 4 2 1 4 1 4 3 3 2 3 1 4 4 4 3 2 2 2 2 3 1 2 4 4 2 4 4 3 1 3 4 1 2 3 4 4 4 2 2 3 1 4 1 4 2 4 2 1 1 2 3 2 4 3 1 3 2 4 4 1 1 3 1 1 2 1 1 3 3 2 1 4 3 1 1 2 2 3 4 1 4 2 3 4 1 2 4 4 4 1 2 1 1 4 1 3 4 3 3 3 4 2 3 4 4 2 1 1 1 1 1 4 1 4 4 3 2 3 2 4 2 4 2 4 4 3 4 2 1 4 2 4 1 2 1 4 4 4 1 1 3 2 1 3 
3 1 2 1 1 1 2 4 4 4 4 3 2 2 2 1 1 1 1 2 1 4 3 2 4 3 4 4 2 2 3 1 1 4 1 1 2 4 3 1 2 2 4 4 1 1 2 2 2 1 2 3 4 3 2 2 3 1 1 1 3 2 3 2 1 4 3 4 1 3 3 3 1 4 1 1 1 3 4 3 3 4 1 3 1 1 2 4 4 1 1 3 3 4 3 2 1 1 2 3 4 4 1 4 4 3 1 2 1 3 4 2 1 4 4 1 1 4 2 3 4 2 2 3 2 4 2 4 3 2 1 2 4 4 3 1 2 4 2 1 2 3 4 2 3 3 3 1 2 1 2 3 3 4 4 4 4 3 2 2 2 4 2 3 3 1 2 2 1 1 2 2 4 2 3 2 1 1 2 3 2 1 2 4 1 4 2 4 3 2 3 1 4 2 1 1 2 2 1 4 
2 2 1 4 4 4 4 2 3 3 1 3 2 1 2 1 3 1 2 4 2 4 2 4 1 4 2 2 3 3 4 1 2 2 2 4 1 2 1 4 2 2 3 2 1 4 2 4 1 2 4 2 4 4 4 2 4 2 3 4 3 4 3 2 1 3 1 4 3 3 2 4 2 1 3 4 2 2 4 2 4 1 4 4 3 3 4 2 3 4 1 1 2 3 4 3 2 1 2 4 4 4 1 3 4 1 3 2 2 1 4 2 3 1 4 1 3 3 4 2 2 4 4 1 1 4 1 1 2 3 3 2 4 4 3 4 4 1 2 2 4 1 3 2 3 2 4 2 1 3 4 1 3 2 3 3 2 4 1 4 1 1 2 4 3 3 2 4 4 4 2 4 2 2 3 3 2 4 3 3 3 2 2 3 3 3 3 1 2 1 3 1 2 3 1 1 2 3 4 3 
